measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Global,Female,80 to 84,Ischemic heart disease,Number,2019,1112614.1073112946,1347099.4740860297,908816.318604242
Incidence,Global,Both,80 to 84,Ischemic heart disease,Number,2019,2201786.0158127607,2666866.882494745,1796176.4732969305
Incidence,Global,Male,85 to 89,Ischemic heart disease,Number,2019,668078.3227615269,827004.120501882,538922.8488483867
Incidence,Global,Female,85 to 89,Ischemic heart disease,Number,2019,819299.0626753261,1019383.2733937061,649773.1735217358
Incidence,Global,Both,85 to 89,Ischemic heart disease,Number,2019,1487377.3854368532,1843706.8611597223,1186023.8321290927
Incidence,Global,Male,90 to 94,Ischemic heart disease,Number,2019,238657.02425039368,290134.82613857917,197430.3610920416
Incidence,Global,Female,90 to 94,Ischemic heart disease,Number,2019,468189.2800556571,569373.4199620138,389652.4464468083
Incidence,Global,Both,90 to 94,Ischemic heart disease,Number,2019,706846.3043060508,863319.5873510882,586781.3700643401
Incidence,Global,Male,20 plus,Ischemic heart disease,Number,2019,12516008.698694522,14002889.791503508,11084296.485375797
Incidence,Global,Female,20 plus,Ischemic heart disease,Number,2019,8658484.752739688,9673804.088985074,7694579.805789156
Incidence,Global,Both,20 plus,Ischemic heart disease,Number,2019,21174493.45143421,23670684.463272486,18792555.961893138
Incidence,Global,Male,0 to 14,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,0 to 14,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,0 to 14,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,50 to 74 years,Ischemic heart disease,Number,2019,7711291.935834129,9071997.31284045,6541342.590028566
Incidence,Global,Female,50 to 74 years,Ischemic heart disease,Number,2019,4242445.030054195,5014527.649887813,3570622.9681387697
Incidence,Global,Both,50 to 74 years,Ischemic heart disease,Number,2019,11953736.965888321,14107365.674070206,10123997.385342022
Incidence,Global,Male,Neonatal,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,Neonatal,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,Neonatal,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,25 plus,Ischemic heart disease,Number,2019,12465014.615171095,13958695.180887269,11034320.255331576
Incidence,Global,Female,25 plus,Ischemic heart disease,Number,2019,8618676.939524036,9633703.759204129,7644319.325462116
Incidence,Global,Both,25 plus,Ischemic heart disease,Number,2019,21083691.554695133,23570617.062153645,18716700.221469272
Incidence,Global,Male,<20 years,Ischemic heart disease,Number,2019,16025.732542181811,32763.922131023653,4492.78423998106
Incidence,Global,Female,<20 years,Ischemic heart disease,Number,2019,12960.033688965437,27073.911019606552,3433.231867575863
Incidence,Global,Both,<20 years,Ischemic heart disease,Number,2019,28985.766231147252,59786.13054705907,7573.65968409016
Incidence,Global,Male,10 to 24,Ischemic heart disease,Number,2019,67019.81606560735,103586.84407915692,39903.791074781686
Incidence,Global,Female,10 to 24,Ischemic heart disease,Number,2019,52767.84690461747,85473.32020122814,29898.72790371564
Incidence,Global,Both,10 to 24,Ischemic heart disease,Number,2019,119787.66297022479,189842.92812741766,70143.08781700215
Incidence,Global,Male,85 plus,Ischemic heart disease,Number,2019,968151.5380500789,1170524.5172314893,799722.4357423246
Incidence,Global,Female,85 plus,Ischemic heart disease,Number,2019,1459051.746435397,1756311.487749944,1220549.405704895
Incidence,Global,Both,85 plus,Ischemic heart disease,Number,2019,2427203.2844854766,2938013.7486884627,2021326.1093366302
Incidence,Global,Male,Birth,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,Birth,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,Birth,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,10 to 54,Ischemic heart disease,Number,2019,2569019.8924559243,3073220.9957740703,2129941.2216478568
Incidence,Global,Female,10 to 54,Ischemic heart disease,Number,2019,1230480.6351470551,1481540.0288621192,1014107.9477568025
Incidence,Global,Both,10 to 54,Ischemic heart disease,Number,2019,3799500.527602981,4538012.84499886,3142754.9692245494
Incidence,Global,Male,0 to 9,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,0 to 9,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,0 to 9,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,5 to 19,Ischemic heart disease,Number,2019,16025.732542181811,32763.922131023653,4492.78423998106
Incidence,Global,Female,5 to 19,Ischemic heart disease,Number,2019,12960.033688965437,27073.911019606552,3433.231867575863
Incidence,Global,Both,5 to 19,Ischemic heart disease,Number,2019,28985.76623114726,59786.13054705909,7573.659684090163
Incidence,Global,Male,15 to 39,Ischemic heart disease,Number,2019,473630.5065061781,611248.2341231976,361934.338119126
Incidence,Global,Female,15 to 39,Ischemic heart disease,Number,2019,321942.31638393726,413294.7940495597,243339.16033181714
Incidence,Global,Both,15 to 39,Ischemic heart disease,Number,2019,795572.8228901154,1024992.09899435,604159.575819581
Incidence,Global,Male,25 to 49,Ischemic heart disease,Number,2019,1417879.2779957098,1757434.2077796496,1141565.8922844892
Incidence,Global,Female,25 to 49,Ischemic heart disease,Number,2019,717925.1602328393,890861.5879123592,569004.1203109056
Incidence,Global,Both,25 to 49,Ischemic heart disease,Number,2019,2135804.4382285494,2633259.613811436,1707224.3934354994
Incidence,Global,Male,55 plus,Ischemic heart disease,Number,2019,9963014.538780777,11362107.91881983,8697874.087884292
Incidence,Global,Female,55 plus,Ischemic heart disease,Number,2019,7440964.1512816,8426795.796904549,6504807.173879479
Incidence,Global,Both,55 plus,Ischemic heart disease,Number,2019,17403978.690062378,19782831.439706553,15189295.971775128
Incidence,Global,Male,60 to 79,Ischemic heart disease,Number,2019,6385171.298896862,7475306.988808989,5431410.024939823
Incidence,Global,Female,60 to 79,Ischemic heart disease,Number,2019,4221816.259589952,4930460.663090532,3565754.4402391403
Incidence,Global,Both,60 to 79,Ischemic heart disease,Number,2019,10606987.558486812,12392086.205297494,8995816.037199268
Incidence,Global,Male,65 to 74,Ischemic heart disease,Number,2019,3355050.159011147,4090875.2959805615,2666722.1543849446
Incidence,Global,Female,65 to 74,Ischemic heart disease,Number,2019,2244696.660433307,2732510.658502953,1778103.9581463588
Incidence,Global,Both,65 to 74,Ischemic heart disease,Number,2019,5599746.819444454,6813396.313423759,4450448.158846185
Incidence,Global,Male,75 plus,Ischemic heart disease,Number,2019,3335843.401341256,3949284.088625432,2797651.99664512
Incidence,Global,Female,75 plus,Ischemic heart disease,Number,2019,3658306.749237004,4282220.060212519,3091837.436038182
Incidence,Global,Both,75 plus,Ischemic heart disease,Number,2019,6994150.15057826,8249365.256135028,5908016.92900506
Incidence,Global,Male,95 plus,Ischemic heart disease,Number,2019,61416.191038158075,81287.72354175607,43468.04276367441
Incidence,Global,Female,95 plus,Ischemic heart disease,Number,2019,171563.40370441382,221902.8426849254,124759.61452624363
Incidence,Global,Both,95 plus,Ischemic heart disease,Number,2019,232979.59474257188,303395.00885105703,168211.24465351834
Incidence,Global,Male,75 to 84,Ischemic heart disease,Number,2019,2367691.863291178,2983158.451067939,1897550.0061274273
Incidence,Global,Female,75 to 84,Ischemic heart disease,Number,2019,2199255.0028016074,2765796.5332781803,1754341.154263328
Incidence,Global,Both,75 to 84,Ischemic heart disease,Number,2019,4566946.866092785,5747983.5903883,3656430.6244109953
Incidence,Global,Male,20 to 54 years,Ischemic heart disease,Number,2019,2552994.159913743,3062083.369436678,2116428.580237582
Incidence,Global,Female,20 to 54 years,Ischemic heart disease,Number,2019,1217520.60145809,1468767.855915352,1001362.9033416478
Incidence,Global,Both,20 to 54 years,Ischemic heart disease,Number,2019,3770514.761371833,4518476.049998226,3099135.4213616294
Incidence,Global,Male,55 to 89 years,Ischemic heart disease,Number,2019,9662941.323492225,11046015.666120587,8376664.829352994
Incidence,Global,Female,55 to 89 years,Ischemic heart disease,Number,2019,6801211.467521531,7726685.073741542,5878636.269211745
Incidence,Global,Both,55 to 89 years,Ischemic heart disease,Number,2019,16464152.791013751,18799357.096620146,14273001.77651973
Incidence,Global,Male,60 to 89 years,Ischemic heart disease,Number,2019,8142421.530159855,9306452.855625043,7060019.020762868
Incidence,Global,Female,60 to 89 years,Ischemic heart disease,Number,2019,6153729.429576572,7029270.863567686,5315650.059116754
Incidence,Global,Both,60 to 89 years,Ischemic heart disease,Number,2019,14296150.959736427,16319638.834264984,12412465.312782994
Incidence,Global,Male,65 to 89 years,Ischemic heart disease,Number,2019,6390820.345063852,7350937.924810243,5483556.425406167
Incidence,Global,Female,65 to 89 years,Ischemic heart disease,Number,2019,5263250.72591024,6041187.996174041,4509019.593411732
Incidence,Global,Both,65 to 89 years,Ischemic heart disease,Number,2019,11654071.070974091,13356517.946791604,9994743.322699491
Incidence,Global,Male,70 to 89 years,Ischemic heart disease,Number,2019,4615785.595866445,5396505.012627933,3915130.0273308945
Incidence,Global,Female,70 to 89 years,Ischemic heart disease,Number,2019,4150952.88446924,4847652.575855832,3508044.224974629
Incidence,Global,Both,70 to 89 years,Ischemic heart disease,Number,2019,8766738.480335686,10234101.221970271,7445273.700601612
Incidence,Global,Male,75 to 94 years,Ischemic heart disease,Number,2019,3274427.2103030984,3891269.610058775,2737951.791098428
Incidence,Global,Female,75 to 94 years,Ischemic heart disease,Number,2019,3486743.34553259,4103894.6872500894,2933727.4793682597
Incidence,Global,Both,75 to 94 years,Ischemic heart disease,Number,2019,6761170.555835688,8002414.96448735,5653796.016382726
Incidence,Global,Male,<70 years,Ischemic heart disease,Number,2019,7616175.620081705,8834155.58748243,6462039.963854353
Incidence,Global,Female,<70 years,Ischemic heart disease,Number,2019,3880739.2181993444,4520677.961710706,3249006.718311093
Incidence,Global,Both,<70 years,Ischemic heart disease,Number,2019,11496914.83828105,13332287.829464952,9716856.035767011
Incidence,Global,Male,Under 5,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,Under 5,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,Under 5,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,Early Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,Early Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,Early Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,Late Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,Late Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,Late Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,Post Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,Post Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,Post Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,1 to 4,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,1 to 4,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,1 to 4,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,5 to 9,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,5 to 9,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,5 to 9,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,10 to 14,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,10 to 14,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,10 to 14,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,15 to 19,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,15 to 19,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,15 to 19,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,20 to 24,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,20 to 24,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,20 to 24,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,25 to 29,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,25 to 29,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,25 to 29,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,30 to 34,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,30 to 34,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,30 to 34,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,35 to 39,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,35 to 39,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,35 to 39,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,40 to 44,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,40 to 44,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,40 to 44,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,45 to 49,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,45 to 49,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,45 to 49,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,50 to 54,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,50 to 54,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,50 to 54,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,55 to 59,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,55 to 59,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,55 to 59,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,60 to 64,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,60 to 64,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,60 to 64,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,65 to 69,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,65 to 69,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,65 to 69,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,70 to 74,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,70 to 74,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,70 to 74,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,75 to 79,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,75 to 79,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,75 to 79,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,80 plus,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,80 plus,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,80 plus,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,All Ages,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,All Ages,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,All Ages,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,5-14 years,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,5-14 years,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,5-14 years,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,15-49 years,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,15-49 years,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,15-49 years,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Male,50-69 years,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Female,50-69 years,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Incidence,Global,Both,50-69 years,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
